cluster,rank,gene,log2fc,score,pvals_adj
11,50,SELL,2.4159882068634033,8.359508514404297,2.8690994501505825e-14
12,1,SDPR,7.7218732833862305,13.234051704406738,1.0948420773106622e-35
12,2,TFPI,6.090107440948486,13.19606876373291,1.0948420773106622e-35
12,3,PROX1,6.752732276916504,12.992247581481934,1.0690920437925919e-34
12,4,PDLIM1,4.659840106964111,12.278754234313965,6.976277371263136e-31
12,5,IGFBP7,4.096566200256348,12.053858757019043,8.768615632854987e-30
12,6,EGFL7,5.88644552230835,11.967379570007324,2.079339416925922e-29
12,7,S100A16,3.859126567840576,11.939473152160645,2.493719430402111e-29
12,8,CLDN5,8.293560981750488,11.922952651977539,2.661054726600261e-29
12,9,SMAD1,5.946168899536133,11.716757774353027,2.517826520773833e-28
12,10,LYVE1,8.359756469726562,11.715401649475098,2.517826520773833e-28
12,11,NNMT,4.177707672119141,11.676448822021484,3.6217272742281887e-28
12,12,TIMP3,3.212526798248291,11.62615966796875,5.990213558430964e-28
12,13,GNG11,5.072990894317627,11.54215145111084,1.4737618107123929e-27
12,14,ECSCR,7.622107982635498,11.444964408874512,4.216743303144349e-27
12,15,CLU,4.369904518127441,11.432416915893555,4.5479840337728394e-27
12,16,NFIB,4.687066078186035,11.403105735778809,5.9735482228457005e-27
12,17,CALCRL,6.786855220794678,11.381497383117676,7.204800998130272e-27
12,18,HYAL2,4.899155139923096,11.353156089782715,9.414197331226724e-27
12,19,APP,3.442742347717285,11.196330070495605,5.298585386336199e-26
12,20,RGS16,5.232378959655762,11.021238327026367,3.5755748811808266e-25
12,21,CNN3,2.8869214057922363,10.915040969848633,1.101940653308857e-24
12,22,IFITM3,2.0810537338256836,10.79886245727539,3.752496259160414e-24
12,23,TIE1,7.19184684753418,10.766353607177734,5.11134281331765e-24
12,24,TSPAN7,4.072801113128662,10.709766387939453,9.040567258456033e-24
12,25,RPS6KA2,4.275293827056885,10.660301208496094,1.479058738524789e-23
12,26,MARCKS,3.2186012268066406,10.62866497039795,1.9974304096119169e-23
12,27,SULF2,5.0194091796875,10.594411849975586,2.775326178008771e-23
12,28,FLT4,4.361946105957031,10.543929100036621,4.5843873521645984e-23
12,29,MYCT1,6.599094390869141,10.464861869812012,9.78925157833061e-23
12,30,STAB1,5.384380340576172,10.46263313293457,9.78925157833061e-23
12,31,PRCP,3.1392271518707275,10.460986137390137,9.78925157833061e-23
12,32,RHOJ,3.69037127494812,10.459726333618164,9.78925157833061e-23
12,33,RAI14,4.1516547203063965,10.403236389160156,1.720347729346093e-22
12,34,IL33,6.748066425323486,10.273831367492676,6.44187679643513e-22
12,35,EPAS1,3.8959691524505615,10.251981735229492,7.847285874398314e-22
12,36,TNFSF10,3.2287919521331787,10.212835311889648,1.1430786728841685e-21
12,37,CXCR7,6.425723552703857,10.2069730758667,1.1814499448448537e-21
12,38,ARHGAP29,4.949996471405029,10.165841102600098,1.7559826414416967e-21
12,39,PPFIBP1,1.7499723434448242,10.16206169128418,1.778600896453916e-21
12,40,COL4A2,4.993019104003906,10.155763626098633,1.8498434023493047e-21
12,41,CCL21,7.030536651611328,10.058093070983887,4.88928884119852e-21
12,42,TM4SF1,3.3401613235473633,9.997241973876953,8.838284387726348e-21
12,43,SEPP1,3.8877193927764893,9.962601661682129,1.2239573568306389e-20
12,44,SEMA3A,5.703187942504883,9.91953182220459,1.8432183713471228e-20
12,45,THBD,4.280431747436523,9.904900550842285,2.0865589793095475e-20
12,46,MMRN1,7.489792823791504,9.901266098022461,2.1167481142367005e-20
12,47,NFIA,3.2100019454956055,9.873021125793457,2.7468093777592737e-20
12,48,TNFAIP1,3.5846595764160156,9.821666717529297,4.482622834253996e-20
12,49,FLRT2,5.976301670074463,9.7484130859375,9.058590563972833e-20
12,50,TUBB6,3.5076348781585693,9.737948417663574,9.84066676595433e-20
13,1,MYO10,3.7866547107696533,12.963014602661133,4.6974766870076845e-34
13,2,CDK4,3.1436963081359863,12.898516654968262,5.434771620785561e-34
13,3,TSFM,4.717375755310059,12.72708511352539,3.301934397842135e-33
13,4,SLC45A2,4.993961811065674,12.694836616516113,3.7406115810557014e-33
13,5,PTK2,4.180394649505615,12.646785736083984,5.521731018452586e-33
13,6,SOX4,3.989896297454834,12.629096031188965,5.762173159753792e-33
13,7,HEBP1,4.579085350036621,12.522261619567871,1.9088153409589158e-32
13,8,ASAP1,3.6616227626800537,12.43589973449707,4.94067338580805e-32
13,9,NDUFC2,2.084517240524292,12.334630966186523,1.5518518522978177e-31
13,10,GAB2,4.7909088134765625,12.270530700683594,3.088958617307838e-31
13,11,MDM2,2.047630548477173,12.249462127685547,3.338464584158594e-31
13,12,KIT,5.612687110900879,12.107446670532227,1.7575399202080555e-30
13,13,NARS2,4.295898914337158,12.06958293914795,2.5873075085096257e-30
13,14,CTDSP2,3.567671060562134,12.034302711486816,3.705089491781274e-30
13,15,FRZB,6.832302093505859,11.96592903137207,7.93501157277803e-30
13,16,MYC,3.5502774715423584,11.926474571228027,1.2004061012721197e-29
13,17,PWP1,3.163731098175049,11.886324882507324,1.8346744687403124e-29
13,18,METTL21B,3.4818665981292725,11.782471656799316,5.992385919801415e-29
13,19,GDNF,4.769109725952148,11.769949913024902,6.604202289370387e-29
13,20,IMPDH1,3.6237542629241943,11.727415084838867,1.0404257084254769e-28
13,21,RBM19,3.019637107849121,11.708234786987305,1.2252551961358734e-28
13,22,CDH3,4.6876749992370605,11.659041404724121,2.0367897096537017e-28
13,23,LHFPL3-AS1,4.81862211227417,11.539535522460938,7.596314306370742e-28
13,24,TPCN1,3.4522078037261963,11.50818157196045,1.0526860552394823e-27
13,25,ABCB5,2.7745513916015625,11.460726737976074,1.7577514253819012e-27
13,26,MARCKS,3.3822765350341797,11.442838668823242,2.0861883020712078e-27
13,27,NUP107,3.674513339996338,11.413421630859375,2.8296435410491117e-27
13,28,EDNRB,3.53037428855896,11.352749824523926,5.491739557086791e-27
13,29,MGC27345,2.438730239868164,11.254412651062012,1.6307531977640427e-26
13,30,DNAJB6,2.352560043334961,11.210735321044922,2.516478921623723e-26
13,31,METTL1,5.0501508712768555,11.071403503417969,1.1687145430026184e-25
13,32,TFAP2A,3.6030595302581787,11.034482955932617,1.7144546466353281e-25
13,33,DCT,4.229279041290283,11.015551567077637,2.058776559636845e-25
13,34,ACTR3B,5.536489009857178,10.93813419342041,4.646303879607059e-25
13,35,C12orf23,3.1542916297912598,10.937239646911621,4.646303879607059e-25
13,36,GPNMB,2.9978280067443848,10.930381774902344,4.777154884788596e-25
13,37,PLP1,3.1865813732147217,10.930183410644531,4.777154884788596e-25
13,38,MEST,5.089791297912598,10.919649124145508,5.237180229744286e-25
13,39,RBM28,3.7549068927764893,10.902108192443848,6.204151927706324e-25
13,40,CYC1,2.7216925621032715,10.898381233215332,6.316645839319791e-25
13,41,TOP1MT,4.08173131942749,10.8866548538208,7.025246717609244e-25
13,42,ALG8,3.528249979019165,10.814504623413086,1.5134027536007692e-24
13,43,SLC38A2,2.266850471496582,10.799596786499023,1.7424861004514624e-24
13,44,SLC11A2,1.9620826244354248,10.79035472869873,1.8867826120994246e-24
13,45,EMP1,3.3592162132263184,10.694899559020996,5.198814351323445e-24
13,46,YEATS4,3.798779010772705,10.690576553344727,5.337998319249093e-24
13,47,CALD1,2.8125767707824707,10.622699737548828,1.0855269167407964e-23
13,48,HSPD1,1.8045154809951782,10.574996948242188,1.7395336647977543e-23
13,49,RPL8,0.775372326374054,10.54617691040039,2.3209285893664348e-23
13,50,PHF20L1,3.132390022277832,10.526598930358887,2.805903492555683e-23
14,1,TFF2,8.36691951751709,10.183894157409668,5.543374629283816e-20
14,2,IGFBP3,6.1525421142578125,10.06078815460205,7.279692036984258e-20
14,3,AQP1,6.542797088623047,10.049654006958008,7.279692036984258e-20
14,4,ALDH1A3,5.285987854003906,9.95159912109375,1.4696839871104303e-19
14,5,KLK6,7.98996114730835,9.866765975952148,2.7481432035508325e-19
14,6,SPARC,3.327343225479126,9.708044052124023,1.1000885967177476e-18
14,7,RNASE1,5.27808141708374,9.48776912689209,7.987656098340506e-18
14,8,OLFML3,5.557949066162109,9.327591896057129,3.1623686364831134e-17
14,9,MAG,9.942100524902344,9.316584587097168,3.1623686364831134e-17
14,10,ZCCHC24,4.329587459564209,9.194869995117188,8.825921598674044e-17
14,11,MAGEC2,4.854679107666016,9.185443878173828,8.825921598674044e-17
14,12,COL22A1,5.688491344451904,9.1364164352417,1.2212033923183842e-16
14,13,MGP,4.594984531402588,9.132368087768555,1.2212033923183842e-16
14,14,PRSS23,3.678412675857544,9.066323280334473,2.0829469124504033e-16
14,15,PTPRZ1,4.38685417175293,9.05721378326416,2.1134506798532542e-16
14,16,PRSS21,5.685600757598877,9.043739318847656,2.2415993950593527e-16
14,17,KRT12,8.82573127746582,9.009641647338867,2.6636331791880965e-16
14,18,LAMA4,3.495419979095459,9.007680892944336,2.6636331791880965e-16
14,19,SERPINA5,5.294802665710449,9.006035804748535,2.6636331791880965e-16
14,20,RBP1,3.455953359603882,8.998887062072754,2.7007443876343554e-16
14,21,MAGEA4,5.751923084259033,8.986108779907227,2.781937582564224e-16
14,22,SERPINA3,4.170915126800537,8.985159873962402,2.781937582564224e-16
14,23,RASD1,5.165877819061279,8.940939903259277,3.9743257486198663e-16
14,24,MAP1B,3.5576186180114746,8.919178009033203,4.481871513929056e-16
14,25,TFAP2C,4.4068169593811035,8.918418884277344,4.481871513929056e-16
14,26,MAGEC1,4.943160057067871,8.864014625549316,7.032311710327092e-16
14,27,CPE,6.281012058258057,8.85047721862793,7.645942795700675e-16
14,28,SEMA3B,3.9984612464904785,8.82023811340332,9.663133552597965e-16
14,29,SLIT3,5.658505439758301,8.783546447753906,1.2939024864287592e-15
14,30,TESC,4.972029209136963,8.771463394165039,1.392584882377211e-15
14,31,XAGE1B,3.664663553237915,8.73078727722168,1.9326154631046105e-15
14,32,XAGE1A,3.665015697479248,8.72446060180664,1.9798961214202813e-15
14,33,SFRP1,4.838320255279541,8.717881202697754,2.0347772818766733e-15
14,34,XAGE1C,3.6379008293151855,8.694095611572266,2.4358112843822405e-15
14,35,XAGE1E,3.6391358375549316,8.684986114501953,2.4980938189862952e-15
14,36,XAGE1D,3.6299595832824707,8.684732437133789,2.4980938189862952e-15
14,37,REM1,6.2279534339904785,8.552580833435059,7.706398808759658e-15
14,38,MIA,3.507617950439453,8.534677505493164,8.536955854899124e-15
14,39,PLBD1,4.972096920013428,8.527972221374512,8.820342621732669e-15
14,40,NCAM1,4.515883445739746,8.500516891479492,1.0398301506237671e-14
14,41,FCRLA,3.810364007949829,8.49760627746582,1.0419914327284724e-14
14,42,GRIA2,5.59528923034668,8.49096393585205,1.078795443410854e-14
14,43,SPRY4,3.367763042449951,8.476350784301758,1.196640633054337e-14
14,44,DHCR7,4.146753787994385,8.465596199035645,1.2673069520020565e-14
14,45,NID1,3.6444742679595947,8.420554161071777,1.7752827597523544e-14
14,46,PRKCDBP,3.5080831050872803,8.357419967651367,2.7610479048747468e-14
14,47,PODXL,5.027662754058838,8.343755722045898,3.0443576780401496e-14
14,48,CD9,3.0697407722473145,8.33211612701416,3.3002648681383316e-14
14,49,TKTL1,6.395909309387207,8.31680679321289,3.6282363253245386e-14
14,50,PDLIM4,4.119012832641602,8.3037748336792,3.937558358049793e-14
15,1,PLVAP,8.344168663024902,9.738760948181152,1.992906180296146e-18
15,2,ELTD1,8.06534194946289,9.732279777526855,1.992906180296146e-18
15,3,VWF,7.59276819229126,9.71812629699707,1.992906180296146e-18
15,4,AQP1,6.646971702575684,9.642463684082031,2.5698042970063053e-18
15,5,CALCRL,6.7982940673828125,9.623150825500488,2.5698042970063053e-18
15,6,ENG,4.739680290222168,9.621167182922363,2.5698042970063053e-18
15,7,COL4A2,5.784122467041016,9.565081596374512,3.794070561943156e-18
15,8,SPARCL1,6.416468620300293,9.362300872802734,2.3102375570111353e-17
15,9,COL4A1,6.2780961990356445,9.319707870483398,3.070656322216005e-17
15,10,IGFBP7,4.2745256423950195,9.289548873901367,3.670474474316538e-17
15,11,HSPG2,4.402352333068848,9.247749328613281,4.9374368199476886e-17
15,12,EPAS1,4.713321685791016,9.19417667388916,7.459606258458169e-17
15,13,CLEC14A,9.21966552734375,9.135974884033203,1.1811717263880363e-16
15,14,NPDC1,4.740971088409424,9.097482681274414,1.5032418358980605e-16
15,15,CDH5,7.642214775085449,9.09020709991455,1.5032418358980605e-16
15,16,CD34,7.513176441192627,9.087296485900879,1.5032418358980605e-16
15,17,COL15A1,6.3067216873168945,9.048540115356445,2.0190398520237858e-16
15,18,PECAM1,3.0789198875427246,9.015206336975098,2.494708378388312e-16
15,19,NOTCH4,6.270592212677002,9.00753402709961,2.494708378388312e-16
15,20,CD93,6.189056396484375,9.002903938293457,2.494708378388312e-16
15,21,RAMP2,6.263704776763916,9.002243041992188,2.494708378388312e-16
15,22,EGFL7,5.937880039215088,8.99629020690918,2.513976267417766e-16
15,23,PLXND1,4.061854839324951,8.960840225219727,3.3186633067763707e-16
15,24,HYAL2,5.13035249710083,8.933856010437012,4.0608289414793433e-16
15,25,NFIB,4.605908393859863,8.915667533874512,4.594588384974334e-16
15,26,CRIP2,3.7108802795410156,8.82433032989502,1.003291059261873e-15
15,27,APP,3.5747411251068115,8.808721542358398,1.1105853530586656e-15
15,28,SLCO2A1,7.855520725250244,8.7968168258667,1.1908120644832424e-15
15,29,ESAM,7.76131010055542,8.777900695800781,1.3605139770182402e-15
15,30,GNG11,4.976498603820801,8.744832038879395,1.7636310006350029e-15
15,31,NRP1,5.210884094238281,8.738746643066406,1.8012040957815756e-15
15,32,LIMS2,5.163576126098633,8.725915908813477,1.954595373363284e-15
15,33,RNASE1,5.082864284515381,8.685704231262207,2.7020097072079546e-15
15,34,MGP,4.670539855957031,8.56043815612793,7.83408000712077e-15
15,35,PTPRB,3.6602110862731934,8.54648208618164,8.588731495640364e-15
15,36,SPARC,2.996703624725342,8.530014038085938,9.628922876620932e-15
15,37,TCF4,3.7048428058624268,8.45884895324707,1.7288457527503564e-14
15,38,RAMP3,6.616201877593994,8.45541000366211,1.733716779646467e-14
15,39,A2M,3.116974353790283,8.384244918823242,3.100979919846664e-14
15,40,IFITM3,2.110373020172119,8.378557205200195,3.1731778935673356e-14
15,41,ID3,3.7897772789001465,8.30732536315918,5.655490950008843e-14
15,42,EMCN,5.7644944190979,8.29971981048584,5.885999238843785e-14
15,43,ETS2,4.3989362716674805,8.218038558959961,1.1395964129853668e-13
15,44,TIE1,6.530606269836426,8.077163696289062,3.5689917584573286e-13
15,45,ARHGAP29,4.760009288787842,8.062546730041504,3.9334766086481796e-13
15,46,S1PR1,3.71254301071167,8.040258407592773,4.616739237260605e-13
15,47,ID1,5.627047061920166,8.001897811889648,6.175055170790298e-13
15,48,TM4SF1,3.6016695499420166,7.968365669250488,7.935135952446743e-13
15,49,HEG1,4.3664140701293945,7.936090469360352,9.896158788837677e-13
15,50,IFI27,3.3043746948242188,7.935957908630371,9.896158788837677e-13
16,1,MZB1,6.6436309814453125,8.774824142456055,2.2795402335890573e-14
16,2,DERL3,7.1681389808654785,8.761625289916992,2.2795402335890573e-14
16,3,XBP1,4.342580318450928,8.685365676879883,2.981073915040016e-14
16,4,FKBP11,4.063004493713379,8.572589874267578,5.992347286759604e-14
16,5,SSR4,2.2843806743621826,8.441481590270996,1.414723145627574e-13
16,6,ELL2,4.577004909515381,8.425789833068848,1.414723145627574e-13
16,7,IGJ,6.649383068084717,8.357009887695312,2.1769477547285222e-13
16,8,TXNDC5,5.1703057289123535,8.329072952270508,2.282961509623739e-13
16,9,ITM2C,3.673114061355591,8.321666717529297,2.282961509623739e-13
16,10,IGLL5,5.169172763824463,8.26857852935791,3.211420099421631e-13
16,11,HERPUD1,2.7449662685394287,8.239834785461426,3.7137734007907363e-13
16,12,HSP90B1,2.0726544857025146,8.182053565979004,5.508639296814212e-13
16,13,PRDX4,3.404252052307129,8.12060546875,8.452656866470267e-13
16,14,C19orf10,3.0113799571990967,8.109753608703613,8.582632769799822e-13
16,15,ELK2AP,6.1418070793151855,7.985245227813721,2.214817380211958e-12
16,16,SEC11C,3.014413833618164,7.935896396636963,3.094085434372234e-12
16,17,POU2AF1,2.954026699066162,7.742681503295898,1.3564293121673002e-11
16,18,SEC61B,2.524477481842041,7.616706371307373,3.424771006616501e-11
16,19,SPCS3,2.4056248664855957,7.6068806648254395,3.500859807981519e-11
16,20,PPIB,1.7047148942947388,7.5611252784729,4.733032419054604e-11
16,21,FKBP2,2.958453893661499,7.399367332458496,1.5435646973868345e-10
16,22,RPN1,2.362321615219116,7.380742073059082,1.694942775836921e-10
16,23,FAM46C,3.4889369010925293,7.3674702644348145,1.7910569810674575e-10
16,24,RABAC1,2.5850045680999756,7.3199543952941895,2.3621140523467596e-10
16,25,HSPA5,1.9544646739959717,7.311082363128662,2.3621140523467596e-10
16,26,TMED2,2.138284206390381,7.309615612030029,2.3621140523467596e-10
16,27,SLAMF7,2.7191879749298096,7.308955669403076,2.3621140523467596e-10
16,28,VIMP,2.8731846809387207,7.250221252441406,3.5202822725739076e-10
16,29,PIM2,2.719403028488159,7.218984127044678,4.278506896140501e-10
16,30,CD38,3.840735912322998,7.206958770751953,4.51791623601518e-10
16,31,LMAN1,2.815964698791504,7.190533638000488,4.894556761563539e-10
16,32,ST6GAL1,2.6607935428619385,7.1815876960754395,4.894556761563539e-10
16,33,SPCS2,2.20047926902771,7.181147575378418,4.894556761563539e-10
16,34,SEL1L3,3.682365894317627,7.178947925567627,4.894556761563539e-10
16,35,PDIA4,2.583534002304077,7.1078948974609375,7.974828314771157e-10
16,36,FCRL5,4.95069694519043,6.969527721405029,2.092571878173671e-09
16,37,RRBP1,3.0282814502716064,6.901773929595947,3.288099495390919e-09
16,38,SSR3,1.8712905645370483,6.8722968101501465,3.938375293624702e-09
16,39,SEC61A1,2.1290977001190186,6.718824863433838,1.1127513903797792e-08
16,40,SDC1,7.161965847015381,6.696900367736816,1.2607694190002685e-08
16,41,SDF2L1,3.2976572513580322,6.692793846130371,1.2650467695603687e-08
16,42,TXNDC11,3.778700113296509,6.688834190368652,1.2688012668382735e-08
16,43,RPN2,1.8052066564559937,6.631933212280273,1.8252592024594803e-08
16,44,CRELD2,3.482511043548584,6.621813774108887,1.91028864150634e-08
16,45,PDK1,3.7488853931427,6.599376201629639,2.173553536667012e-08
16,46,HM13,1.1408178806304932,6.584564208984375,2.349442560634859e-08
16,47,HDLBP,2.223012924194336,6.576938152313232,2.420482630257097e-08
16,48,PPAPDC1B,2.5689635276794434,6.5352888107299805,3.119288126324155e-08
16,49,COPE,1.8916290998458862,6.5328688621521,3.119288126324155e-08
16,50,KDELR1,2.659574508666992,6.522456645965576,3.276901068904661e-08
17,1,IL3RA,6.700150966644287,7.494996547698975,8.821406819476398e-10
17,2,PLD4,6.631972789764404,7.434998035430908,8.821406819476398e-10
17,3,SMPD3,6.493988990783691,7.426255226135254,8.821406819476398e-10
17,4,IGJ,6.152588367462158,7.339343547821045,1.1614489453520397e-09
17,5,PTPRS,3.9435226917266846,7.320487022399902,1.1614489453520397e-09
17,6,DERL3,5.9311842918396,7.29134464263916,1.1614489453520397e-09
17,7,MPEG1,5.217495441436768,7.276259422302246,1.1614489453520397e-09
17,8,IRF7,3.960923433303833,7.123520851135254,3.0156848648225074e-09
17,9,SERPINF1,4.524487018585205,7.1056928634643555,3.0156848648225074e-09
17,10,LILRA4,8.156881332397461,7.097207069396973,3.0156848648225074e-09
17,11,MAP1A,6.032557010650635,6.980467319488525,6.305950855436638e-09
17,12,ZFAT,3.9711403846740723,6.968896389007568,6.305950855436638e-09
17,13,RNASE6,4.986812114715576,6.944039821624756,6.943479765956344e-09
17,14,LILRB4,6.037877559661865,6.928183078765869,7.058792928379296e-09
17,15,TYROBP,5.1842122077941895,6.900326728820801,7.058792928379296e-09
17,16,ITM2C,3.357865571975708,6.896384239196777,7.058792928379296e-09
17,17,FAM129C,4.62606954574585,6.891241550445557,7.058792928379296e-09
17,18,NAPSB,4.721827983856201,6.885412693023682,7.058792928379296e-09
17,19,GZMB,4.813484191894531,6.882669925689697,7.058792928379296e-09
17,20,TCF4,4.0453104972839355,6.880612850189209,7.058792928379296e-09
17,21,PLEK,4.242446422576904,6.86707067489624,7.392509454585768e-09
17,22,BCL11A,4.314377784729004,6.856270790100098,7.541725424902404e-09
17,23,TGFBI,5.098970413208008,6.84529972076416,7.541725424902404e-09
17,24,SLC15A4,3.8801896572113037,6.845128059387207,7.541725424902404e-09
17,25,IRF8,3.929502248764038,6.803129196166992,9.700228085263077e-09
17,26,CLIC3,5.599337577819824,6.794900894165039,9.87529439052239e-09
17,27,NRP1,5.04073429107666,6.739102363586426,1.3982462217738219e-08
17,28,MS4A6A,4.672723293304443,6.5382795333862305,5.264927029627933e-08
17,29,CD68,2.315526247024536,6.511537551879883,6.076271321943188e-08
17,30,FCHSD2,3.5068068504333496,6.494566440582275,6.46562198680969e-08
17,31,KIAA0226L,4.261716365814209,6.492166519165039,6.46562198680969e-08
17,32,CSF2RB,5.326974391937256,6.45890998840332,7.806980586847615e-08
17,33,FCER1G,4.786962509155273,6.45145320892334,7.952512787927828e-08
17,34,IDH3A,3.559981346130371,6.4450249671936035,8.052968047461119e-08
17,35,RUNX2,3.9361047744750977,6.4374823570251465,8.22154112857e-08
17,36,HIGD1A,2.292527198791504,6.367541313171387,1.26395540863376e-07
17,37,SPIB,1.7524317502975464,6.357941627502441,1.309139096282959e-07
17,38,LAMP5,8.154434204101562,6.3124284744262695,1.712405622436595e-07
17,39,NPC2,2.415416955947876,6.257144451141357,2.381599005722678e-07
17,40,GPR183,3.466550827026367,6.251316070556641,2.4104078478299607e-07
17,41,PTPRE,3.5021817684173584,6.238973140716553,2.5448460957227296e-07
17,42,CYBASC3,3.2112319469451904,6.223630905151367,2.7399102205311377e-07
17,43,PLAC8,2.035743474960327,6.211202621459961,2.8967024096463897e-07
17,44,CLEC4C,5.489762783050537,6.203145503997803,2.979728572213574e-07
17,45,TSPAN13,4.172754287719727,6.1710896492004395,3.5702498153547683e-07
17,46,AMICA1,3.496608257293701,6.1062912940979,5.25138123379752e-07
17,47,DPYSL2,2.906229019165039,6.047835826873779,7.399263158311274e-07
17,48,TNFRSF21,4.045783042907715,6.0244364738464355,8.375049395960959e-07
17,49,NCF1C,3.6881065368652344,5.984151840209961,1.0516008046563533e-06
17,50,GPX1,2.121792793273926,5.94120979309082,1.3404463432977151e-06
